pincode,locality,district,state,lat,lng,office_count
757032,Asana,Mayurbhanj,Odisha,22.148908,86.564413,17
757033,Asana,Mayurbhanj,Odisha,22.102580,86.305986,16
757034,ALKUDAR,Mayurbhanj,Odisha,21.969639,86.106467,13
757035,Angarpada,Mayurbhanj,Odisha,22.010684,85.764188,15
757036,Badgaon,Mayurbhanj,Odisha,21.848457,86.025931,16
757037,Bhadubeda,Mayurbhanj,Odisha,21.775165,85.971642,19
757038,Baunsdiha,Mayurbhanj,Odisha,21.520633,86.167206,18
757039,Arjunbilla,Mayurbhanj,Odisha,21.915432,85.884331,15
757040,Badgudugudia,Mayurbhanj,Odisha,21.505667,86.526522,15
757041,Ambadiha,Mayurbhanj,Odisha,21.601732,86.555704,16
757042,Anlajo R.S.,Mayurbhanj,Odisha,22.337467,86.249670,14
757043,Rairangpur,Mayurbhanj,Odisha,22.262332,86.173583,5
757045,Badkuleibira,Mayurbhanj,Odisha,22.261802,86.078702,9
757046,Basingi,Mayurbhanj,Odisha,22.360843,86.110400,11
757047,Basilapir,Mayurbhanj,Odisha,22.103475,86.062795,8
757048,Ambadiha,Mayurbhanj,Odisha,22.228457,86.302666,10
757049,Balidiha,Mayurbhanj,Odisha,21.939203,86.635010,16
757050,Aharbandh,Mayurbhanj,Odisha,22.177733,86.169124,14
757051,Bagbuda,Mayurbhanj,Odisha,22.247803,86.601091,10
757052,Aldia Bartana,Mayurbhanj,Odisha,21.693731,86.947242,18
757053,Baddalima,Mayurbhanj,Odisha,22.450120,86.064173,11
757054,Asana,Mayurbhanj,Odisha,22.410775,86.178667,7
757055,Brahmapura,Mayurbhanj,Odisha,21.799331,87.145182,7
757073,Bhaduasole,Mayurbhanj,Odisha,21.854565,87.057152,7
757074,BANDHAGODA,Mayurbhanj,Odisha,21.762492,86.601913,9
757075,Ambadali,Mayurbhanj,Odisha,21.798553,86.661657,12
757077,Badkhaman,Mayurbhanj,Odisha,21.565850,86.478105,9
757079,Dewan Bahali,Mayurbhanj,Odisha,21.461427,86.385858,9
757081,Budama R.S.,Mayurbhanj,Odisha,22.123015,86.655407,9
757082,Alda,Mayurbhanj,Odisha,21.602332,86.929157,9
757083,Arpata,Mayurbhanj,Odisha,21.630140,86.780682,6
757084,Badbhalia,Mayurbhanj,Odisha,21.970263,86.936254,13
757085,Baradihi,Mayurbhanj,Odisha,21.605427,86.666483,7
757086,Badchatra,Mayurbhanj,Odisha,22.186035,86.670992,11
757087,Ambikadeipur,Mayurbhanj,Odisha,21.653617,86.564361,12
757091,Bakla,Mayurbhanj,Odisha,21.978600,86.005527,12
757092,Badgaon,Mayurbhanj,Odisha,22.084067,86.510572,11
757093,Dumurdiha,Mayurbhanj,Odisha,22.263889,86.531293,6
757100,Badchhuruni,Mayurbhanj,Odisha,21.761182,86.882916,8
757101,Bairatpur,Mayurbhanj,Odisha,21.576730,86.610495,5
757102,Chaturi,Mayurbhanj,Odisha,21.650926,86.703107,6
757103,Haripur,Mayurbhanj,Odisha,21.803455,86.719970,4
757104,Bholagadia,Mayurbhanj,Odisha,21.734652,86.563733,5
757105,Aniapal,Mayurbhanj,Odisha,22.018133,86.688233,8
757106,Mahulpankha,Mayurbhanj,Odisha,21.439033,86.475967,6
757107,Bankisole,Mayurbhanj,Odisha,21.966981,86.813321,9
758001,Keonjhargarh,Kendujhar,Odisha,21.636012,85.608439,6
758002,Bodapalasa,Kendujhar,Odisha,21.641658,85.607193,6
758013,Bauripada,Kendujhar,Odisha,21.704508,85.595065,14
758014,Badaposi,Kendujhar,Odisha,21.598325,85.653177,11
758015,Atasahi,Kendujhar,Odisha,21.258687,86.071518,13
758016,Badabaliposi,Kendujhar,Odisha,21.706878,85.919204,12
758017,Badagambharia,Kendujhar,Odisha,21.698221,85.796766,9
758018,Barhagarh,Kendujhar,Odisha,21.507296,85.512459,8
758019,Deoladiha,Kendujhar,Odisha,21.356893,85.400753,9
758020,Bailo,Kendujhar,Odisha,21.170617,86.136550,7
758021,Angarua,Kendujhar,Odisha,21.239519,86.130892,20
758022,Ambagadia,Kendujhar,Odisha,21.131735,86.203296,12
758023,Balibarei,Kendujhar,Odisha,21.223213,86.299508,6
758025,Balarampur,Jajapur,Odisha,21.163170,86.024075,17
758026,Baliparbata,Kendujhar,Odisha,21.110462,85.840142,2
758027,Badajamposi,Kendujhar,Odisha,21.415457,85.878686,16
758028,Badanuagaon,Kendujhar,Odisha,21.318823,85.746960,15
758029,Bholabeda,Kendujhar,Odisha,21.538187,85.824836,14
758030,Brahmanideo,Kendujhar,Odisha,21.601511,85.876732,8
758031,Arsala,Kendujhar,Odisha,21.835728,85.549372,18
758032,Asanpat,Kendujhar,Odisha,21.855791,85.704332,19
758034,Bansapani,Kendujhar,Odisha,21.976866,85.421020,6
758035,Bhadrasahi,Kendujhar,Odisha,22.066337,85.387262,9
758036,Kolhabarapada,Kendujhar,Odisha,21.844988,85.570535,2
758037,Balagoda,Kendujhar,Odisha,22.104539,85.332022,2
758038,Bileipada,Kendujhar,Odisha,22.057013,85.474177,6
758040,Dhanurjaypur Haramatha,Kendujhar,Odisha,22.065507,85.284027,2
758041,Chamakpur,Kendujhar,Odisha,22.042475,85.623408,11
758043,Alati,Kendujhar,Odisha,21.100105,86.117332,18
758044,Badanai,Kendujhar,Odisha,21.935099,85.716832,16
758045,Baikala,Kendujhar,Odisha,21.752629,85.854345,8
758046,Budhikapudi,Kendujhar,Odisha,21.810322,85.781589,10
758047,Amalanigoda,Kendujhar,Odisha,21.986412,85.567883,15
758076,Akula,Kendujhar,Odisha,21.203807,85.486908,13
758078,Barigaon,Kendujhar,Odisha,21.242150,86.325860,8
758079,Baxibarigaon,Kendujhar,Odisha,21.428630,85.628937,9
758080,Billa,Kendujhar,Odisha,21.257850,85.878702,8
758081,Banabir,Kendujhar,Odisha,21.610345,86.033882,7
758082,Alutuma,Kendujhar,Odisha,21.173111,85.926664,4
758083,Badarampas,Kendujhar,Odisha,21.146135,86.248216,6
758084,Binjabahal,Kendujhar,Odisha,21.434433,85.325907,7
758085,Baragoda,Kendujhar,Odisha,21.676025,85.339742,13
758086,Balada,Kendujhar,Odisha,21.893880,85.398357,9
758087,Badapichhula,Kendujhar,Odisha,21.496992,85.696127,9
759001,Dhenkanal,Dhenkanal,Odisha,20.647222,85.599333,3
759013,Bajichowk,Dhenkanal,Odisha,20.688528,85.595427,11
759014,Badanagena,Dhenkanal,Odisha,20.786806,85.706317,13
759015,Bhaliabolkateni,Dhenkanal,Odisha,20.575659,85.503811,14
759016,Barada,Dhenkanal,Odisha,20.800213,85.871956,18
759017,Anantapur,Dhenkanal,Odisha,20.907892,85.822139,11
759018,Batagaon,Dhenkanal,Odisha,20.935199,85.544934,16
759019,Babandha,Dhenkanal,Odisha,20.782818,85.404662,10
759020,Badalo,Dhenkanal,Odisha,20.693232,85.304971,12
759021,Buhalipal,Dhenkanal,Odisha,20.636925,85.341648,8
759022,Baunsapokhari,Dhenkanal,Odisha,20.696228,85.168355,5
759023,Bankual,Dhenkanal,Odisha,20.856747,85.676322,10
759024,Anal,Dhenkanal,Odisha,20.937537,85.746743,7
759025,Balarampur,Dhenkanal,Odisha,20.690718,85.501418,13
759026,Aluajharan,Dhenkanal,Odisha,20.794125,85.528080,13
759027,Baladiabandha,Dhenkanal,Odisha,20.597082,85.644747,9
759028,Bam,Dhenkanal,Odisha,21.079795,85.563214,8
759029,Ambapalas,Dhenkanal,Odisha,21.091805,85.352467,11
759037,Samal Barrage Township,Anugul,Odisha,20.840639,85.096556,1
759039,Baisingha,Dhenkanal,Odisha,20.951890,85.634550,10
759040,Talmul,Anugul,Odisha,20.840639,85.096556,1
759100,Arkil,Anugul,Odisha,21.073638,85.184992,19
759101,Gurujanguli,Anugul,Odisha,20.899708,85.216506,2
759102,Deulbera Colliery,Anugul,Odisha,20.806221,84.457980,1
759103,Badajarada,Anugul,Odisha,20.948528,85.119186,13
759104,Ballahar Chhak,Anugul,Odisha,20.906095,85.212929,4
759105,Bajrakote,Anugul,Odisha,21.237772,85.046054,8
759106,Vikrampur,Anugul,Odisha,20.907444,85.171250,1
759107,Talcher Town,Anugul,Odisha,20.957067,85.222300,1
759111,Jindal Nagar,Anugul,Odisha,20.840639,85.096556,1
759116,Balanda,Anugul,Odisha,20.926194,85.152833,1
759117,Badagundari,Anugul,Odisha,21.091639,85.053287,13
759118,Badasada,Anugul,Odisha,21.246770,85.208960,9
759119,Bandhabhuin,Anugul,Odisha,21.439055,85.195487,16
759120,Badajhara,Dhenkanal,Odisha,20.913495,85.325225,16
759121,Beruanpal,Dhenkanal,Odisha,20.787897,85.276932,15
759122,Angul,Dhenkanal,Odisha,20.842262,85.093920,2
759123,Kuio,Anugul,Odisha,20.873157,85.114947,8
759124,Balipatta,Anugul,Odisha,21.052492,84.868596,8
759125,Aida,Anugul,Odisha,20.775103,84.610222,21
759126,Ambapal,Anugul,Odisha,20.924183,84.485050,15
759127,Bimalabeda,Anugul,Odisha,20.882732,84.846310,20
759128,Arahat,Dhenkanal,Odisha,20.806187,85.203073,13
759129,Badakantakul,Anugul,Odisha,20.738252,85.073117,18
759130,Brahmanbil,Anugul,Odisha,21.050535,84.955217,7
759132,Ankula,Anugul,Odisha,20.801044,85.026363,18
759141,Barasahi,Anugul,Odisha,21.102200,84.804895,10
759143,Badkerjang,Anugul,Odisha,20.855069,85.046836,6
759145,Kandasar,Anugul,Odisha,20.843722,85.150611,3
759146,Akhuapal,Dhenkanal,Odisha,21.001441,85.263383,6
759147,Gadasila,Anugul,Odisha,21.021332,85.154443,2
759148,Nehru Satabdi Nagar,Anugul,Odisha,20.840639,85.096556,1
759149,JARAPADA,Anugul,Odisha,20.878500,84.882200,1
759151,Pabitranagar,Dhenkanal,Odisha,21.130935,85.168192,1
760001,Berhampur,Ganjam,Odisha,19.311626,84.793901,10
760002,Banthapalli,Ganjam,Odisha,19.314814,84.780769,10
760003,Daspur,Ganjam,Odisha,19.241813,84.794023,9
760004,Baidyanathpur,Ganjam,Odisha,19.307412,84.807492,4
760005,Hillpatna,Ganjam,Odisha,19.301033,84.798030,1
760006,Panigrahipentho,Ganjam,Odisha,19.320339,84.773204,2
760007,Badakusasthali,Ganjam,Odisha,19.320270,84.868566,6
760008,Industrial Estates,Ganjam,Odisha,19.301681,84.811776,2
760009,Nabeen,Ganjam,Odisha,19.314421,84.775479,1
760010,Ankuli,Ganjam,Odisha,19.300521,84.827910,3
760011,AMBAPUA,Ganjam,Odisha,19.865671,84.649809,1
761001,Bhabinipur,Ganjam,Odisha,19.349214,84.804252,10
761002,Badaputi,Ganjam,Odisha,19.274543,84.899281,8
761003,Baghala,Ganjam,Odisha,19.432932,84.870113,12
761004,Badabaranga,Ganjam,Odisha,19.131897,84.570627,8
761005,Ambapur,Ganjam,Odisha,19.073102,84.502361,10
761006,B.Nuagam,Ganjam,Odisha,19.067914,84.606293,7
761007,B.Turubudi,Ganjam,Odisha,19.339002,84.564598,11
761008,Biswanathpur,Ganjam,Odisha,19.223817,84.762370,16
761009,Gopinathpur,Ganjam,Odisha,19.140000,84.731620,9
761010,Badapalanka,Ganjam,Odisha,19.178682,84.614046,13
761011,B.L.N.Pur,Ganjam,Odisha,19.225933,84.492650,9
761012,Ambagaon,Ganjam,Odisha,19.396550,84.576379,9
761013,Erendra,Ganjam,Odisha,19.448713,84.608542,8
761014,Chanamari,Ganjam,Odisha,19.426446,84.478232,6
761015,Badakhani,Gajapati,Odisha,19.456292,84.305019,10
761016,Anagha,Gajapati,Odisha,19.104437,84.261672,17
761017,Antaraba,Gajapati,Odisha,19.296699,84.250347,12
761018,Badabaragam,Ganjam,Odisha,19.520727,84.895892,12
761019,Alladigam,Ganjam,Odisha,19.504028,84.967485,7
761020,Chatrapur,Ganjam,Odisha,19.360077,84.987493,3
761025,Jayashree,Ganjam,Odisha,19.379920,85.049418,1
761026,Agastinuagam,Ganjam,Odisha,19.404684,84.990477,18
761027,Haripur Burudi,Ganjam,Odisha,19.454265,85.074879,5
761028,Biruligada,Ganjam,Odisha,19.520885,85.090154,11
761029,Aitipur,Ganjam,Odisha,19.663060,85.125941,13
761030,Badhinuapalli,Ganjam,Odisha,19.608957,85.055814,11
761031,Biribatia,Ganjam,Odisha,19.634528,85.003184,8
761032,B.L.N.Pur,Ganjam,Odisha,19.628620,84.941567,15
761035,Angaragam,Ganjam,Odisha,19.735134,85.040854,8
761037,Gothagam,Ganjam,Odisha,19.181345,84.554980,7
761041,Arakhapur,Ganjam,Odisha,19.579308,84.862932,5
761042,Badadumbala,Ganjam,Odisha,19.277590,84.551102,8
761043,Antarigam,Ganjam,Odisha,19.505785,84.823074,6
761045,Bada Aryapalli,Ganjam,Odisha,19.324905,84.938599,8
761052,Golabandha,Ganjam,Odisha,19.248293,84.864737,1
761054,Badiosta,Ganjam,Odisha,19.394038,84.674939,6
761055,Baritola,Ganjam,Odisha,19.352077,84.462997,8
761100,Ankushpur,Ganjam,Odisha,19.390245,84.750872,8
761101,Badakhandi,Ganjam,Odisha,19.436524,84.753577,9
761102,Chandulli,Ganjam,Odisha,19.478607,84.767755,8
761103,Brahmanchhai,Ganjam,Odisha,19.527751,84.725576,8
761104,Ambapua,Ganjam,Odisha,19.579362,84.736566,19
761105,Athagadapatna,Ganjam,Odisha,19.709196,84.832146,16
761106,Bandhaguda,Ganjam,Odisha,19.525091,84.604543,13
761107,Baharpur,Ganjam,Odisha,19.666827,84.541902,13
761108,Amrutulu,Ganjam,Odisha,19.761678,84.431746,15
761109,Balarampur,Ganjam,Odisha,19.664873,84.409971,11
761110,Aska,Ganjam,Odisha,19.613725,84.655635,6
761111,A.K.Deuli,Ganjam,Odisha,19.603387,84.668782,19
761114,Badula,Ganjam,Odisha,19.639624,84.600452,6
761115,Balisira,Ganjam,Odisha,19.637795,84.637763,5
761116,Badakholi,Ganjam,Odisha,19.703845,84.701105,5
761117,Antarapada,Ganjam,Odisha,19.736675,84.716967,11
761118,Adipur,Ganjam,Odisha,19.812338,84.784694,18
761119,Ambapua,Ganjam,Odisha,19.883065,84.650427,11
761120,Aladi,Ganjam,Odisha,19.893257,84.713413,7
761121,Alasuguma,Ganjam,Odisha,19.971655,84.810218,11
761122,Benapata,Ganjam,Odisha,19.729761,84.649657,6
761123,Bangarada,Ganjam,Odisha,19.788093,84.608278,9
761124,Badaborasingi,Ganjam,Odisha,19.835045,84.601102,9
761125,Bahadapadar,Ganjam,Odisha,19.937740,84.520168,7
761126,Bhanjanagar,Ganjam,Odisha,19.947172,84.579162,5
761131,Baaruda,Ganjam,Odisha,19.974145,84.622239,19
761132,Birikote,Ganjam,Odisha,20.014817,84.504365,8
761133,Baunsalundi,Ganjam,Odisha,19.916867,84.567840,5
761140,Dhumchai,Ganjam,Odisha,19.923881,84.603548,8
761141,Badangi,Ganjam,Odisha,20.138712,84.576737,5
761143,B.Karadabadi,Ganjam,Odisha,19.898370,84.886070,5
761144,Adapada,Ganjam,Odisha,19.463571,84.657520,5
761146,Dengapadar,Ganjam,Odisha,19.486867,84.691428,5
761151,Badabaraba,Kandhamal,Odisha,19.830821,84.331098,8
761200,Parlakhemundi,Gajapati,Odisha,18.779149,84.093690,5
761201,B.Sitapur,Gajapati,Odisha,18.803837,84.076817,9
761206,Badigam,Gajapati,Odisha,18.968160,83.893310,11
761207,Ajayagada,Gajapati,Odisha,18.967665,84.022341,10
761208,Bapenbadi,Gajapati,Odisha,18.828692,83.947810,7
761209,Bharampur,Ganjam,Odisha,19.174358,84.447097,13
761210,Bhuskudi,Gajapati,Odisha,18.813846,84.208139,6
761211,Agarkhandi,Gajapati,Odisha,18.838853,84.167502,15
761212,Dambala,Gajapati,Odisha,18.984200,84.217822,14
761213,Birujango,Gajapati,Odisha,18.977139,84.140517,8
761214,Badapada,Gajapati,Odisha,19.108917,84.107010,7
761215,Adhagam,Gajapati,Odisha,18.835194,84.269176,9
761217,Aligonda,Gajapati,Odisha,19.481444,84.109652,10
762001,Phulbani,Kandhamal,Odisha,20.478284,84.232994,6
762002,Balandapada,Kandhamal,Odisha,20.480700,84.147640,19
762010,Arabaka,Kandhamal,Odisha,20.255563,84.349538,11
762011,Bandhagarh,Kandhamal,Odisha,20.328710,84.071002,21
762012,Arapaju,Kandhamal,Odisha,20.445043,84.414403,16
762013,Badabandha,Boudh,Odisha,20.679600,84.447122,7
762014,Balasinga,Boudh,Odisha,20.839983,84.233158,20
762015,Ainlapalli,Boudh,Odisha,20.794990,84.086603,20
762016,Baragochha,Boudh,Odisha,20.766730,83.933652,11
762017,Badachhapalli,Boudh,Odisha,20.617733,83.739700,6
762018,Ambagaon,Boudh,Odisha,20.498564,83.670553,8
762019,Gandagaon,Kandhamal,Odisha,20.298900,84.258120,3
762020,Arakhapadar,Boudh,Odisha,20.600890,84.601930,11
762021,Allanjuri,Kandhamal,Odisha,19.716020,84.118565,17
762022,Balumaha,Kandhamal,Odisha,20.165790,84.411748,5
762023,Adenigarh,Boudh,Odisha,20.580812,84.466393,6
762024,Bamanda,Boudh,Odisha,20.729275,84.357940,11
762026,Badhigaon,Boudh,Odisha,20.781807,84.233265,9
762027,Bapalamendi,Kandhamal,Odisha,20.370998,84.361772,5
762028,Bellapadar,Kandhamal,Odisha,20.268806,84.484196,8
762029,Adasipada,Kandhamal,Odisha,20.388253,84.261021,11
762030,Barapadar,Boudh,Odisha,20.728937,83.822903,9
762100,Dadapada,Kandhamal,Odisha,20.092824,84.343480,18
762101,Bakingia,Kandhamal,Odisha,20.049417,84.235222,18
762102,Balligada,Kandhamal,Odisha,20.099812,84.036329,10
762103,Badagaon,Kandhamal,Odisha,20.052221,83.937339,21
762104,Badabanga,Kandhamal,Odisha,19.907840,84.129098,18
762105,Bandapipili,Kandhamal,Odisha,19.818424,83.885596,13
762106,Bandaguda,Kandhamal,Odisha,20.223425,84.128993,10
762107,Belghar,Kandhamal,Odisha,19.980920,83.663674,11
762109,Balimusti,Kandhamal,Odisha,20.073117,83.812138,9
762110,Balakia,Kandhamal,Odisha,20.284048,83.819554,12
762112,Adasikupa,Kandhamal,Odisha,20.158762,84.281692,6
763001,Sunabeda 1,Koraput,Odisha,18.749510,82.835918,1
763002,R Zone,Koraput,Odisha,18.726232,82.820917,3
763003,"D.P.Camp, Sunabeda",Koraput,Odisha,18.740902,82.837247,1
763004,"Nad, Sunabeda",Koraput,Odisha,18.748712,82.806420,1
763008,Bhitarguda,Koraput,Odisha,18.762722,82.927832,4
764001,Jeypore,Koraput,Odisha,18.863062,82.572104,5
764002,Asana,Nabarangpur,Odisha,18.858345,82.559378,18
764003,Dabuguda,Koraput,Odisha,18.852536,82.576590,6
764004,Jeypore Irrigation Colony,Koraput,Odisha,18.873403,82.568471,1
764005,Anta,Koraput,Odisha,18.858345,82.559378,6
764006,Bariniput,Koraput,Odisha,19.669700,83.090000,1
764011,Deoghati,Koraput,Odisha,18.802117,82.603562,2
764014,Balipeta,Koraput,Odisha,18.900962,83.165684,8
764020,Koraput,Koraput,Odisha,18.817972,82.705029,2
764021,A.Malkangiri,Koraput,Odisha,18.826564,82.737323,12
764027,Almonda,Koraput,Odisha,18.873438,83.263525,16
764028,Chanabeda,Koraput,Odisha,19.061953,82.962987,9
764036,Charangul,Koraput,Odisha,18.580870,82.819008,14
764037,B.Maliput,Koraput,Odisha,18.559638,82.683602,15
764038,Balda,Koraput,Odisha,18.393635,82.682145,9
764039,Ampawalli,Koraput,Odisha,18.495343,82.895253,17
764040,Badigada,Koraput,Odisha,18.458890,82.223355,4
764041,Attanda,Koraput,Odisha,18.581032,82.608813,5
764042,Ondrahal,Koraput,Odisha,18.752653,82.434378,3
764043,Baligam,Koraput,Odisha,18.752653,82.434378,19
764044,Ambaguda,Malkangiri,Odisha,18.230010,82.057992,30
764045,Badigeta,Malkangiri,Odisha,18.706568,82.560595,18
764046,Kadamguda,Malkangiri,Odisha,18.458060,82.223363,9
764047,Bapanpali,Malkangiri,Odisha,18.230010,82.057992,15
764048,Malkangiri Colony,Malkangiri,Odisha,18.752587,82.434387,1
764049,Amlabhata,Nabarangpur,Odisha,19.342187,82.675803,8
764051,B.Mamidi,Malkangiri,Odisha,18.230010,82.057992,11
764052,Andrapali,Malkangiri,Odisha,18.230010,82.057992,15
764055,Bobia,Koraput,Odisha,18.947378,82.549717,7
764056,Anchala,Koraput,Odisha,19.044975,82.550695,20
764057,Benagaon,Koraput,Odisha,19.120767,82.672855,14
764058,Batasena,Koraput,Odisha,19.145825,82.322365,18
764059,Agnipur,Nabarangpur,Odisha,19.258708,82.548180,13
764061,Badambeda,Nabarangpur,Odisha,19.260853,82.246647,12
764062,Serjholi,Rayagada,Odisha,19.090627,83.785955,2
764063,Ambadola,Nabarangpur,Odisha,19.213765,82.563371,14
764070,Bhejaguda,Nabarangpur,Odisha,19.261874,82.752818,7
764071,Biriguda,Nabarangpur,Odisha,19.394319,82.538484,17
764072,Baigam,Nabarangpur,Odisha,19.468947,82.350967,17
764073,Adhikariguda,Nabarangpur,Odisha,19.673071,82.176890,19
764074,Bharsundi,Nabarangpur,Odisha,19.901359,82.076634,13
764075,Attigaon,Nabarangpur,Odisha,19.371630,82.294790,15
764076,Badatemra,Nabarangpur,Odisha,19.676262,82.345378,10
764077,Anakabeda,Nabarangpur,Odisha,19.845197,82.455677,15
764078,Digisalpa,Nabarangpur,Odisha,19.200252,82.661545,7
764081,Jalahanjar,Koraput,Odisha,18.598615,82.600862,5
764085,Parajadeopalli,Nabarangpur,Odisha,19.267982,82.825607,2
764086,Bodili,Malkangiri,Odisha,18.238017,81.803280,7
764087,Anantapali,Malkangiri,Odisha,17.981262,81.580854,7
764088,Deobharandi,Nabarangpur,Odisha,19.948812,81.937739,9
765001,Rayagada,Rayagada,Odisha,19.665400,83.158240,5
765002,B.Haluva,Rayagada,Odisha,19.021380,83.373730,13
765013,Bilangsil,Koraput,Odisha,18.987103,83.103282,15
765015,Adajori,Rayagada,Odisha,19.301588,82.806597,25
765016,D.Panga,Rayagada,Odisha,19.504867,83.304412,9
765017,Antamoda,Rayagada,Odisha,19.264798,83.421135,20
765018,Buduni,Rayagada,Odisha,19.287388,83.438197,4
765019,B.Gotiguda,Rayagada,Odisha,19.710652,83.456512,24
765020,Agula,Rayagada,Odisha,19.605022,83.651812,17
765021,Ichhapur,Rayagada,Odisha,19.836877,83.453902,3
765022,Chinasari,Rayagada,Odisha,19.045457,83.880463,12
765023,Buthingi,Rayagada,Odisha,19.093960,83.723008,6
765024,Bhamini,Rayagada,Odisha,19.302917,83.773523,7
765025,Akhusingi,Rayagada,Odisha,19.237903,83.840408,16
765026,Asada,Rayagada,Odisha,19.484303,83.687392,15
765029,Bankili,Rayagada,Odisha,19.244727,83.641463,14
765033,Bagusala,Rayagada,Odisha,19.187760,83.946960,8
765034,G.Padar,Rayagada,Odisha,18.937985,83.756925,3
766001,Bhawanipatna,Kalahandi,Odisha,19.908708,83.168857,6
766002,Badbatua,Kalahandi,Odisha,19.924107,83.137431,21
766003,Bhawanipatna Engineering College,Kalahandi,Odisha,19.908200,83.097900,1
766011,Adhamunda,Kalahandi,Odisha,20.064301,83.152761,16
766012,Belkhandi,Kalahandi,Odisha,20.187850,83.255160,22
766013,Bandhakona,Kalahandi,Odisha,19.614842,82.884480,11
766014,Atigaon,Kalahandi,Odisha,19.851008,82.927827,20
766015,Ainlajore,Kalahandi,Odisha,19.852537,82.775179,14
766016,Brundabahal,Kalahandi,Odisha,20.018589,82.816357,11
766017,Arebeda,Kalahandi,Odisha,19.717450,82.767840,10
766018,Ainlabhata,Kalahandi,Odisha,19.512355,82.790890,14
766019,Ainli,Kalahandi,Odisha,19.635223,82.708397,17
766020,Bandhapari,Kalahandi,Odisha,19.782830,83.362552,11
766023,Baldiamal,Kalahandi,Odisha,19.787467,82.868185,13
766026,Ghutrukhal,Kalahandi,Odisha,19.402443,82.851322,5
766027,Basantapada,Kalahandi,Odisha,19.709760,83.363750,5
766028,Badpodaguda,Kalahandi,Odisha,19.591965,82.637637,5
766029,Bandhagaon,Kalahandi,Odisha,19.940162,82.832230,13
766031,Gajabahal,Kalahandi,Odisha,20.397184,83.454261,6
766032,Rajpur,Kalahandi,Odisha,20.355395,83.458172,2
766036,Artal,Kalahandi,Odisha,20.153718,83.027517,13
766037,Badchhatrang,Kalahandi,Odisha,19.601911,82.978526,16
766100,Bagpur,Kalahandi,Odisha,20.095308,83.424937,13
766101,Bhimkela,Kalahandi,Odisha,20.152250,83.345680,9
766102,Alatara,Kalahandi,Odisha,20.272618,83.519000,17
766103,Behera,Kalahandi,Odisha,19.777757,82.676303,11
766104,Amsena,Nuapada,Odisha,20.911861,82.573078,14
766105,Amnara,Nuapada,Odisha,20.773636,82.571782,24
766106,Agren,Nuapada,Odisha,20.530248,82.658193,15
766107,Badi,Nuapada,Odisha,20.303460,82.763235,14
766108,Bharuamunda,Nuapada,Odisha,20.084681,82.608375,18
766110,Ghantamal,Kalahandi,Odisha,19.994800,83.373887,7
766111,Amguda,Nuapada,Odisha,20.282013,82.589942,12
766118,Babebir,Nuapada,Odisha,20.190232,82.684362,14
767001,Balangir,Balangir,Odisha,20.707403,83.487340,8
767002,Ankriapadar,Balangir,Odisha,20.700281,83.556742,21
767016,Arjunda,Sonepur,Odisha,20.725721,83.672205,20
767017,Baidyanath,Sonepur,Odisha,20.859638,83.831548,10
767018,Amarpali,Sonepur,Odisha,20.901070,84.050056,18
767019,Bausuni,Sonepur,Odisha,21.014753,83.798035,14
767020,Agalapali,Balangir,Odisha,20.859823,83.515823,17
